Country,YEAR,GDP,Inflation,CPI
Belize,2019,7454.53239,,
Bermuda,2019,85129.0705,,
Bolivia,2019,9092.68704,1.83954505,148.317518
Brazil,2019,15358.0895,3.732976212,167.39786
Barbados,2019,16153.9713,4.100289645,134.091174
Brunei Darussalam,2019,64718.8325,-0.39052207,99.0268166
Bhutan,2019,12365.5138,2.725821043,167.182459
Botswana,2019,17096.7878,2.772864429,149.753699
Central African Republic,2019,985.987717,2.685373553,151.785085
Canada,2019,49299.2118,1.949269024,116.757298
Central Europe and the Baltics,2019,33774.7353,2.664561334,
Switzerland,2019,72033.9294,0.36288618,99.5468964
Channel Islands,2019,,,
Chile,2019,25322.7111,2.557544757,131.913567
China,2019,16652.0988,2.899234164,125.083154
Cote d'Ivoire,2019,5432.54773,-1.10686344,111.606978
Cameroon,2019,3900.82251,2.452802141,118.648588
"Congo, Dem. Rep.",2019,1144.28732,,
"Congo, Rep.",2019,3987.16364,2.206073058,124.740496
Colombia,2019,15673.0944,3.525492736,140.950374
Comoros,2019,3188.08311,,
Cabo Verde,2019,7474.51042,1.106666743,110.501607
Costa Rica,2019,22632.4421,2.096046353,128.845743
Caribbean small states,2019,16854.7429,1.431355982,
Cuba,2019,,,
Curacao,2019,24657.7626,2.622207834,115.533202
Cayman Islands,2019,76836.499,,
Cyprus,2019,42338.8789,0.250370997,102.510992
Czech Republic,2019,42847.0047,2.847875959,116.475542
Germany,2019,55652.8875,1.445667015,112.854887
Djibouti,2019,5482.01214,3.319253727,120.250922
Dominica,2019,12850.2005,1.504623539,105.432475
Denmark,2019,58700.9747,0.758131573,110.34729
Dominican Republic,2019,19190.0089,1.81060377,132.172235
Algeria,2019,12008.2648,1.951768211,151.361668
East Asia & Pacific (excluding high income),2019,15034.146,1.857838416,
Early-demographic dividend,2019,9782.70997,2.759808735,
East Asia & Pacific,2019,18376.4435,1.627243671,
Europe & Central Asia (excluding high income),2019,22757.9067,2.675992026,
Europe & Central Asia,2019,36744.024,1.763735865,
Ecuador,2019,11850.495,0.266012515,124.142675
"Egypt, Arab Rep.",2019,12259.7166,9.152799593,288.572774
Euro area,2019,48853.5987,1.445667015,
Eritrea,2019,,,
Spain,2019,41695.1469,0.699518994,110.961444
Estonia,2019,37851.3008,2.277259312,122.142313
Ethiopia,2019,2315.15814,15.80963217,322.519848
European Union,2019,46074.8354,1.630522608,
Fragile and conflict affected situations,2019,4912.55407,2.452802141,
Finland,2019,50321.5397,1.02409393,112.331712
Fiji,2019,14261.8316,1.773101825,132.297246
France,2019,49072.3638,1.108254923,110.048567
Faroe Islands,2019,,,
"Micronesia, Fed. Sts.",2019,3611.36395,1.539071461,116.056018
Gabon,2019,15576.6432,2.464567562,122.627926
United Kingdom,2019,49041.4635,1.738104601,119.622711
Georgia,2019,15621.8737,4.852898217,133.612467
Ghana,2019,5773.86098,7.143640033,278.451737
Gibraltar,2019,,,
Guinea,2019,2674.6336,9.470779373,262.94989
"Gambia, The",2019,2320.30584,7.115676256,172.730436
Guinea-Bissau,2019,2021.13643,0.246600268,112.718073
Equatorial Guinea,2019,19385.4137,1.238698602,124.346723
Greece,2019,30356.2664,0.253007522,101.949414
Grenada,2019,17579.4611,0.598149765,108.068831
Greenland,2019,,,
Guatemala,2019,9018.51752,3.69998398,142.921395
Guam,2019,,,
Guyana,2019,13634.3096,2.087230892,116.191476
High income,2019,51771.8633,1.570831757,
"Hong Kong SAR, China",2019,62103.4133,2.883208538,134.647443
Honduras,2019,5978.27483,4.365871598,150.344358
Heavily indebted poor countries (HIPC),2019,2714.54457,2.685373553,
Croatia,2019,30543.9338,0.771820346,109.815676
Haiti,2019,3203.03774,18.70378257,212.825312
Hungary,2019,33514.9418,3.338586354,121.642047
IBRD only,2019,14018.3668,2.598016203,
IDA & IBRD total,2019,11439.8014,2.610571828,
IDA total,2019,3999.3381,2.68068279,
IDA blend,2019,5348.03985,1.989587441,
Indonesia,2019,12310.6274,3.03058665,151.176675
IDA only,2019,3331.42031,2.744170618,
Isle of Man,2019,,,
India,2019,6971.68728,3.729505735,171.621576
Not classified,2019,,,
Ireland,2019,87379.693,0.939044481,106.584326
"Iran, Islamic Rep.",2019,15532.5164,39.90734557,550.929425
Iraq,2019,11349.4022,-0.19896538,119.6187
Iceland,2019,58290.0968,3.013971792,129.003331
Israel,2019,40004.0305,0.844128709,108.176439
Italy,2019,44376.1625,0.611246944,110.623596
Jamaica,2019,10189.6402,3.905100009,162.491537
Jordan,2019,10496.4383,0.761514047,125.604003
Japan,2019,42282.5509,0.468776159,105.484268
Kazakhstan,2019,27463.9715,5.245476796,188.516434
Kenya,2019,4647.40976,5.235859994,189.966315
Kyrgyz Republic,2019,5480.29391,1.133622577,155.676152
Cambodia,2019,4574.02845,1.942575008,130.113128
Kiribati,2019,2191.52909,-1.81307995,100.534602
St. Kitts and Nevis,2019,29799.6524,-0.32956206,104.22083
"Korea, Rep.",2019,42998.3882,0.383000304,115.158634
Kuwait,2019,52054.7126,1.091848027,126.601512
Latin America & Caribbean (excluding high income),2019,15915.2906,2.174084133,
Lao PDR,2019,8219.50576,3.322558813,135.866575
Lebanon,2019,15105.0592,3.005389494,130.024612
Liberia,2019,1531.79474,,
Libya,2019,22764.478,,
St. Lucia,2019,15842.4187,0.539087559,110.719306
Latin America & Caribbean,2019,16600.6091,2.371678594,
Least developed countries: UN classification,2019,3263.89536,3.094173989,
Low income,2019,2103.57647,2.86909425,
Liechtenstein,2019,,,
Sri Lanka,2019,13631.5552,3.528393582,155.528883
Lower middle income,2019,7650.77828,3.017988072,
Low & middle income,2019,11079.9609,2.705597298,
Lesotho,2019,2768.21614,5.187083592,155.858195
Late-demographic dividend,2019,18276.2965,2.161762581,
Lithuania,2019,38540.7815,2.33450938,118.382098
Luxembourg,2019,117341.915,1.743320757,115.087815
Latvia,2019,31883.2591,2.811409201,116.856985
"Macao SAR, China",2019,132644.034,2.751930811,144.045148
St. Martin (French part),2019,,,
Morocco,2019,7865.26221,0.303386037,111.067558
Monaco,2019,,,
Moldova,2019,13576.2947,4.837783514,166.19628
Madagascar,2019,1686.84206,5.610514415,184.314525
Maldives,2019,20333.9242,0.220029731,136.563175
Middle East & North Africa,2019,17255.4933,1.048834037,
Mexico,2019,19862.5632,3.635961421,141.542523
Marshall Islands,2019,4218.93664,,
Middle income,2019,12125.0456,2.610571828,
North Macedonia,2019,17546.4169,0.766439573,113.395833
Mali,2019,2419.68869,-1.65826695,108.72608
Malta,2019,47407.8808,1.642060018,113.452474
Myanmar,2019,4939.74797,8.825066968,168.182701
Middle East & North Africa (excluding high income),2019,11353.7774,2.478578852,
Montenegro,2019,23072.5827,0.361563705,116.740697
Mongolia,2019,13013.0472,7.304815975,195.762903
Northern Mariana Islands,2019,,,
Mozambique,2019,1335.87701,2.781106312,182.314783
Mauritania,2019,5569.53916,2.300092621,135.018897
Mauritius,2019,23834.965,0.40565519,129.914035
Malawi,2019,1602.01559,9.370836056,418.344326
Malaysia,2019,29620.9787,0.662891866,121.463089
North America,2019,63475.5069,1.88073955,
Namibia,2019,10223.2125,3.722394144,157.968368
New Caledonia,2019,,,
Niger,2019,1276.04939,-2.48979265,109.323687
Nigeria,2019,5352.24112,11.39679497,267.511515
Nicaragua,2019,5675.56432,5.376289908,162.739607
Netherlands,2019,59004.325,2.633699102,115.907995
Norway,2019,66799.1647,2.167730033,120.269659
Nepal,2019,4119.58498,5.568685478,188.729977
Nauru,2019,14096.6225,,
New Zealand,2019,45554.8094,1.619631902,114.240912
OECD members,2019,45977.14,1.740712679,
Oman,2019,32604.3454,0.133795057,113.529286
Other small states,2019,23666.3194,1.642060018,
Pakistan,2019,5542.20885,10.5783618,182.320933
Panama,2019,32767.187,-0.35508382,122.068713
Peru,2019,13401.0067,2.252121914,130.290438
Philippines,2019,9290.96606,2.392065344,129.621996
Palau,2019,17954.1238,0.267379679,121.14859
Papua New Guinea,2019,4473.77725,3.928672909,155.912649
Poland,2019,33797.7674,2.227478809,114.111779
Pre-demographic dividend,2019,3702.33562,2.377587328,
Puerto Rico,2019,36273.8718,,
"Korea, Dem. People's Rep.",2019,,,
Portugal,2019,36172.0725,0.33817841,110.624359
Paraguay,2019,13147.9619,2.757097276,143.821041
West Bank and Gaza,2019,6509.0353,1.580183336,112.516118
Pacific island small states,2019,7635.37064,1.359307405,
Post-demographic dividend,2019,50840.0147,1.619631902,
French Polynesia,2019,,,
Qatar,2019,93844.0606,-0.66664112,115.38085
Romania,2019,31867.2632,3.827854326,123.780383
Russian Federation,2019,30067.7402,4.470366608,180.750264
Rwanda,2019,2321.52695,3.34787655,151.066652
South Asia,2019,6638.4765,3.628949659,
Saudi Arabia,2019,48983.5513,-2.09333333,118.399825
Sudan,2019,4349.70996,50.9940515,1344.19276
Senegal,2019,3510.4184,1.758565176,109.25127
Singapore,2019,102431.316,0.565260569,114.405786
Solomon Islands,2019,2772.80083,1.63485544,133.062033
Sierra Leone,2019,1777.15836,14.80305857,234.158709
El Salvador,2019,9146.51204,0.075324135,111.228352
San Marino,2019,63192.0552,,
Somalia,2019,1236.52454,,
Serbia,2019,18822.3608,1.849229845,143.997574
Sub-Saharan Africa (excluding high income),2019,4022.22222,2.781106312,
South Sudan,2019,,87.24136415,15749.1888
Sub-Saharan Africa,2019,4024.567,2.77698537,
Small states,2019,21475.9563,1.46798976,
Sao Tome and Principe,2019,4174.38542,,
Suriname,2019,19840.1831,,294.682234
Slovak Republic,2019,31966.5548,2.664561334,115.338988
Slovenia,2019,40670.8779,1.630522608,111.051075
Sweden,2019,54598.7804,1.784150974,110.50922
Eswatini,2019,9018.11577,2.598016203,166.821866
Sint Maarten (Dutch part),2019,,,
Seychelles,2019,30605.3796,2.074764365,130.30114
Syrian Arab Republic,2019,,,
Turks and Caicos Islands,2019,30485.6075,,
Chad,2019,1646.29357,-0.97193918,117.698205
East Asia & Pacific (IDA & IBRD countries),2019,15200.8916,1.857838416,
Europe & Central Asia (IDA & IBRD countries),2019,24119.1582,2.643281927,
Togo,2019,2211.45383,0.685897591,113.310442
Thailand,2019,19216.8429,0.706728601,113.26565
Tajikistan,2019,3732.56109,,
Turkmenistan,2019,16194.2126,,
Latin America & the Caribbean (IDA & IBRD countries),2019,16516.1433,2.091638622,
Timor-Leste,2019,3779.73542,0.95881274,146.220845
Middle East & North Africa (IDA & IBRD countries),2019,11413.9159,3.005389494,
Tonga,2019,6646.5092,1.179543348,128.777449
South Asia (IDA & IBRD),2019,6638.4765,3.628949659,
Sub-Saharan Africa (IDA & IBRD countries),2019,4024.567,2.77698537,
Trinidad and Tobago,2019,27959.5291,1.00054293,143.171578
Tunisia,2019,11902.862,6.720075329,155.325374
Turkiye,2019,26867.4703,15.17682157,234.437126
Tuvalu,2019,4718.77304,,
Tanzania,2019,2772.92847,3.46428058,187.430159
Uganda,2019,2275.02815,2.86909425,173.871268
Ukraine,2019,13345.3828,7.886717456,281.658596
Upper middle income,2019,18017.1438,2.087230892,
Uruguay,2019,24004.8211,7.881988709,202.921983
United States,2019,65094.7994,1.812210075,117.244195
Uzbekistan,2019,7658.27241,,
St. Vincent and the Grenadines,2019,14030.7656,0.913069725,110.666998
"Venezuela, RB",2019,,,
British Virgin Islands,2019,,,
Virgin Islands (U.S.),2019,,,
Vietnam,2019,10561.9713,2.795823675,163.516948
Vanuatu,2019,3248.12922,2.762520194,117.129669
World,2019,17627.6599,2.186901545,
Samoa,2019,6907.56371,0.98232657,117.555522
Kosovo,2019,11796.1533,2.675992026,118.065646
"Yemen, Rep.",2019,,,
South Africa,2019,14288.5899,4.12024587,158.93564
Zambia,2019,3616.90382,9.150316443,212.308759
Zimbabwe,2019,2408.1542,255.3049908,414.684309
Aruba,2020,31182.8339,,
Africa Eastern and Southern,2020,3659.27287,5.404814672,
Afghanistan,2020,2078.47908,,
Africa Western and Central,2020,4241.5225,2.492521734,
Angola,2020,6478.33218,,
Albania,2020,13632.1865,1.620886617,120.978912
Andorra,2020,,,
Arab World,2020,14269.2234,1.777407838,
United Arab Emirates,2020,66766.0539,-2.07940318,112.143231
Argentina,2020,20769.0324,,
Armenia,2020,13311.0281,1.211435778,130.740892
American Samoa,2020,,,
Antigua and Barbuda,2020,18240.3804,0.625989707,116.159234
Australia,2020,53316.8854,0.846905537,120.811655
Austria,2020,55685.9703,1.381910634,119.689436
Azerbaijan,2020,14478.5245,2.75980947,161.221473
Burundi,2020,771.101237,7.321106434,195.444978
Belgium,2020,53070.2148,0.740791812,117.978002
Benin,2020,3505.13845,3.022721197,114.066798
Burkina Faso,2020,2273.83137,1.884700665,110.401266
Bangladesh,2020,5995.40743,5.691074747,189.905535
Bulgaria,2020,24564.4377,1.672440969,116.331973
Bahrain,2020,43821.1245,-2.31770629,116.019323
"Bahamas, The",2020,29064.7595,0.038521098,116.26368
Bosnia and Herzegovina,2020,15598.4303,-1.05129601,103.793368
Belarus,2020,20237.5511,5.548143575,536.542688
Belize,2020,6165.84967,,
Bermuda,2020,80273.0817,,
Bolivia,2020,8283.1312,0.940742153,149.712804
Brazil,2020,14834.1937,3.211768038,172.774291
Barbados,2020,14045.7728,,
Brunei Darussalam,2020,65607.3507,1.940319966,100.948254
Bhutan,2020,11129.3085,5.62999178,176.594817
Botswana,2020,15471.0948,1.890359168,152.584582
Central African Republic,2020,989.218744,1.710156595,154.380848
Canada,2020,46572.1374,0.716999632,117.594448
Central Europe and the Baltics,2020,33757.4207,1.672440969,
Switzerland,2020,71745.2994,-0.72587493,98.8243104
Channel Islands,2020,,,
Chile,2020,25089.0313,3.045490848,135.930983
China,2020,17189.2818,2.419421895,128.109444
Cote d'Ivoire,2020,5465.06878,2.425006568,114.313454
Cameroon,2020,3867.20381,2.437608822,121.540777
"Congo, Dem. Rep.",2020,1141.72601,,
"Congo, Rep.",2020,3689.11173,1.795371471,126.980051
Colombia,2020,14868.4698,2.524620535,144.508836
Comoros,2020,3147.8566,,
Cabo Verde,2020,6376.12228,0.605795808,111.171021
Costa Rica,2020,22243.802,0.724911478,129.779761
Caribbean small states,2020,15670.6004,0.038521098,
Cuba,2020,,,
Curacao,2020,20681.2447,,
Cayman Islands,2020,72481.0139,,
Cyprus,2020,39593.4258,-0.6384228,101.856538
Czech Republic,2020,41608.0254,3.161295285,120.157678
Germany,2020,54844.546,0.50668989,113.426712
Djibouti,2020,5532.68212,1.777407838,122.388272
Dominica,2020,10818.0249,-0.72711641,104.665858
Denmark,2020,60229.9148,0.420711974,110.811535
Dominican Republic,2020,17934.1933,3.781031799,137.169709
Algeria,2020,11323.3122,2.415130941,155.01725
East Asia & Pacific (excluding high income),2020,15263.9049,2.393162393,
Early-demographic dividend,2020,9381.82748,3.086792948,
East Asia & Pacific,2020,18612.8518,0.846905537,
Europe & Central Asia (excluding high income),2020,22651.2778,2.732492094,
Europe & Central Asia,2020,35860.6268,1.199983969,
Ecuador,2020,10890.4566,-0.33887239,123.721989
"Egypt, Arab Rep.",2020,12605.9757,5.04493289,303.131077
Euro area,2020,47146.7735,0.290554556,
Eritrea,2020,,,
Spain,2020,37756.351,-0.32275302,110.603312
Estonia,2020,37645.2214,-0.4445311,121.599352
Ethiopia,2020,2422.68103,20.35634686,388.173107
European Union,2020,44817.426,0.497367319,
Fragile and conflict affected situations,2020,4674.02686,2.963549921,
Finland,2020,50937.1608,0.290554556,112.658097
Fiji,2020,12158.2433,-2.59524326,128.86381
France,2020,46991.182,0.476498853,110.572947
Faroe Islands,2020,,,
"Micronesia, Fed. Sts.",2020,3552.59604,0.550898204,116.695369
Gabon,2020,15105.1343,1.17681176,124.071026
United Kingdom,2020,46526.9119,0.989486704,120.806362
Georgia,2020,14731.2006,5.20246489,140.563608
Ghana,2020,5749.65539,9.887289563,305.983067
Gibraltar,2020,,,
Guinea,2020,2754.41838,10.60186,290.827469
"Gambia, The",2020,2276.65071,5.931276366,182.975555
Guinea-Bissau,2020,1948.6434,,
Equatorial Guinea,2020,18157.5137,4.769704981,130.277695
Greece,2020,27948.6497,-1.24798356,100.677102
Grenada,2020,15273.5404,-0.7407326,107.26833
Greenland,2020,,,
Guatemala,2020,8852.94774,3.214440622,147.515518
Guam,2020,,,
Guyana,2020,19702.9744,0.993337023,117.345648
High income,2020,50452.4219,0.537288023,
"Hong Kong SAR, China",2020,58980.0111,0.250962021,134.985357
Honduras,2020,5419.79216,3.46841178,155.558919
Heavily indebted poor countries (HIPC),2020,2680.0756,3.46841178,
Croatia,2020,28780.3167,0.154811375,109.985684
Haiti,2020,3094.94162,22.79631136,261.341633
Hungary,2020,33274.3477,3.326743858,125.688767
IBRD only,2020,13814.6594,2.472021215,
IDA & IBRD total,2020,11250.0145,2.940295143,
IDA total,2020,3960.34016,3.46841178,
IDA blend,2020,5225.87516,1.795371471,
Indonesia,2020,12072.44,1.920968006,154.080731
IDA only,2020,3336.29869,3.738118083,
Isle of Man,2020,,,
India,2020,6525.42805,6.623436776,182.988823
Not classified,2020,,,
Ireland,2020,93350.0875,-0.33458463,106.227712
"Iran, Islamic Rep.",2020,15791.1595,30.59413904,719.48154
Iraq,2020,9954.34526,0.574162679,120.305506
Iceland,2020,53616.6847,2.847924015,132.677248
Israel,2020,39489.2808,-0.5884303,107.539896
Italy,2020,41987.816,-0.13770757,110.471259
Jamaica,2020,9240.82187,5.226777793,170.984608
Jordan,2020,10354.164,0.333294351,126.022634
Japan,2020,42100.2577,-0.02499583,105.457901
Kazakhstan,2020,26750.4462,6.749001838,201.239412
Kenya,2020,4587.18632,5.404814672,200.233642
Kyrgyz Republic,2020,4985.02956,6.325422963,165.523328
Cambodia,2020,4423.47463,2.940295143,133.938838
Kiribati,2020,2171.86794,,
St. Kitts and Nevis,2020,25639.2396,-1.16724502,103.004318
"Korea, Rep.",2020,45225.8445,0.537288023,115.777368
Kuwait,2020,47303.1299,2.101729548,129.262334
Latin America & Caribbean (excluding high income),2020,15028.1176,2.002412058,
Lao PDR,2020,8238.49457,5.10407263,142.801303
Lebanon,2020,11376.794,84.86433305,240.369131
Liberia,2020,1468.24524,,
Libya,2020,17286.3681,,
St. Lucia,2020,12708.7945,-1.75580834,108.775287
Latin America & Caribbean,2020,15685.2358,1.380426473,
Least developed countries: UN classification,2020,3263.07536,4.721120567,
Low income,2020,2087.65612,5.931276366,
Liechtenstein,2020,,,
Sri Lanka,2020,13226.7301,6.153945084,165.100045
Lower middle income,2020,7381.26151,3.46841178,
Low & middle income,2020,10894.5735,2.951922532,
Lesotho,2020,2569.33774,4.978096763,163.616967
Late-demographic dividend,2020,18415.0628,1.940319966,
Lithuania,2020,38880.5453,1.19989445,119.802559
Luxembourg,2020,117846.136,0.819957302,116.031486
Latvia,2020,31424.9022,0.219064905,117.112977
"Macao SAR, China",2020,60890.5491,0.811410511,145.213945
St. Martin (French part),2020,,,
Morocco,2020,7368.8916,0.705968661,111.85166
Monaco,2020,,,
